SubjID,Word,Rating,Task
20,vanka,4,valence
21,vanka,4,valence
22,vanka,3,valence
23,vanka,4,valence
24,vanka,4,valence
25,vanka,3,valence
1,smeka,6,valence
2,smeka,5,valence
3,smeka,5,valence
4,smeka,6,valence
5,smeka,6,valence
6,smeka,6,valence
7,smeka,5,valence
8,smeka,7,valence
9,smeka,6,valence
10,smeka,6,valence
11,smeka,7,valence
12,smeka,6,valence
13,smeka,4,valence
14,smeka,7,valence
15,smeka,6,valence
16,smeka,5,valence
17,smeka,5,valence
18,smeka,7,valence
19,smeka,5,valence
20,smeka,6,valence
21,smeka,7,valence
22,smeka,6,valence
23,smeka,7,valence
24,smeka,6,valence
25,smeka,7,valence
1,se,4,valence
2,se,4,valence
3,se,4,valence
4,se,4,valence
5,se,4,valence
6,se,6,valence
7,se,4,valence
8,se,5,valence
9,se,5,valence
10,se,4,valence
11,se,4,valence
12,se,5,valence
13,se,4,valence
14,se,5,valence
15,se,4,valence
16,se,7,valence
17,se,4,valence
18,se,7,valence
19,se,4,valence
20,se,7,valence
21,se,5,valence
22,se,7,valence
23,se,7,valence
24,se,7,valence
25,se,4,valence
1,putsa,5,valence
2,putsa,4,valence
3,putsa,4,valence
4,putsa,5,valence
5,putsa,4,valence
6,putsa,4,valence
7,putsa,4,valence
8,putsa,6,valence
9,putsa,5,valence
10,putsa,4,valence
11,putsa,5,valence
12,putsa,5,valence
13,putsa,4,valence
14,putsa,4,valence
15,putsa,5,valence
16,putsa,7,valence
17,putsa,4,valence
18,putsa,4,valence
19,putsa,5,valence
20,putsa,3,valence
21,putsa,4,valence
22,putsa,4,valence
23,putsa,5,valence
24,putsa,5,valence
25,putsa,3,valence
1,glimma,4,valence
2,glimma,5,valence
3,glimma,4,valence
4,glimma,6,valence
5,glimma,5,valence
6,glimma,6,valence
7,glimma,6,valence
8,glimma,4,valence
9,glimma,6,valence
10,glimma,6,valence
11,glimma,7,valence
12,glimma,7,valence
13,glimma,4,valence
14,glimma,6,valence
15,glimma,5,valence
16,glimma,6,valence
17,glimma,6,valence
18,glimma,4,valence
19,glimma,4,valence
20,glimma,5,valence
21,glimma,4,valence
22,glimma,6,valence
23,glimma,5,valence
24,glimma,5,valence
25,glimma,5,valence
1,trösta,6,valence
2,trösta,5,valence
3,trösta,7,valence
4,trösta,7,valence
5,trösta,5,valence
6,trösta,4,valence
7,trösta,5,valence
8,trösta,6,valence
9,trösta,7,valence
10,trösta,7,valence
11,trösta,7,valence
12,trösta,5,valence
13,trösta,4,valence
14,trösta,7,valence
15,trösta,5,valence
16,trösta,5,valence
17,trösta,6,valence
18,trösta,6,valence
19,trösta,5,valence
20,trösta,6,valence
21,trösta,6,valence
22,trösta,6,valence
23,trösta,7,valence
24,trösta,7,valence
25,trösta,3,valence
1,pilla,4,valence
2,pilla,3,valence
3,pilla,3,valence
4,pilla,2,valence
5,pilla,3,valence
6,pilla,3,valence
7,pilla,7,valence
8,pilla,4,valence
9,pilla,2,valence
10,pilla,3,valence
11,pilla,2,valence
12,pilla,1,valence
13,pilla,4,valence
14,pilla,4,valence
15,pilla,4,valence
16,pilla,5,valence
17,pilla,4,valence
18,pilla,3,valence
19,pilla,2,valence
20,pilla,4,valence
21,pilla,4,valence
22,pilla,4,valence
23,pilla,3,valence
24,pilla,4,valence
25,pilla,6,valence
1,tvätta,4,valence
2,tvätta,4,valence
3,tvätta,4,valence
4,tvätta,4,valence
5,tvätta,4,valence
6,tvätta,6,valence
7,tvätta,4,valence
8,tvätta,5,valence
9,tvätta,4,valence
10,tvätta,4,valence
11,tvätta,4,valence
12,tvätta,4,valence
13,tvätta,4,valence
14,tvätta,4,valence
15,tvätta,4,valence
16,tvätta,5,valence
17,tvätta,4,valence
18,tvätta,5,valence
19,tvätta,6,valence
20,tvätta,4,valence
21,tvätta,4,valence
22,tvätta,5,valence
23,tvätta,5,valence
24,tvätta,5,valence
25,tvätta,5,valence
1,klippa,5,valence
2,klippa,4,valence
3,klippa,4,valence
4,klippa,6,valence
5,klippa,4,valence
6,klippa,5,valence
7,klippa,4,valence
8,klippa,7,valence
9,klippa,4,valence
10,klippa,4,valence
11,klippa,4,valence
12,klippa,5,valence
13,klippa,4,valence
14,klippa,4,valence
15,klippa,4,valence
16,klippa,5,valence
17,klippa,4,valence
18,klippa,4,valence
19,klippa,4,valence
20,klippa,1,valence
21,klippa,5,valence
22,klippa,5,valence
23,klippa,5,valence
24,klippa,4,valence
25,klippa,5,valence
1,stå,4,valence
2,stå,4,valence
3,stå,4,valence
4,stå,4,valence
5,stå,4,valence
6,stå,6,valence
7,stå,4,valence
8,stå,4,valence
9,stå,4,valence
10,stå,4,valence
11,stå,4,valence
12,stå,5,valence
13,stå,4,valence
14,stå,4,valence
15,stå,4,valence
16,stå,4,valence
17,stå,4,valence
18,stå,5,valence
19,stå,4,valence
20,stå,6,valence
21,stå,4,valence
22,stå,4,valence
23,stå,4,valence
24,stå,5,valence
25,stå,3,valence
1,torka,4,valence
2,torka,4,valence
3,torka,4,valence
4,torka,2,valence
5,torka,4,valence
6,torka,4,valence
7,torka,4,valence
8,torka,4,valence
9,torka,4,valence
10,torka,4,valence
11,torka,5,valence
12,torka,3,valence
13,torka,4,valence
14,torka,4,valence
15,torka,4,valence
16,torka,3,valence
17,torka,4,valence
18,torka,5,valence
19,torka,4,valence
20,torka,3,valence
21,torka,4,valence
22,torka,4,valence
23,torka,3,valence
24,torka,3,valence
25,torka,3,valence
1,diskutera,5,valence
2,diskutera,4,valence
3,diskutera,5,valence
4,diskutera,5,valence
5,diskutera,4,valence
6,diskutera,5,valence
7,diskutera,4,valence
8,diskutera,4,valence
9,diskutera,4,valence
10,diskutera,5,valence
11,diskutera,7,valence
12,diskutera,5,valence
13,diskutera,4,valence
14,diskutera,5,valence
15,diskutera,4,valence
16,diskutera,3,valence
17,diskutera,4,valence
18,diskutera,6,valence
19,diskutera,5,valence
20,diskutera,6,valence
21,diskutera,5,valence
22,diskutera,6,valence
23,diskutera,5,valence
24,diskutera,5,valence
25,diskutera,4,valence
1,föreslå,4,valence
2,föreslå,5,valence
3,föreslå,6,valence
4,föreslå,5,valence
5,föreslå,5,valence
6,föreslå,6,valence
7,föreslå,4,valence
8,föreslå,5,valence
9,föreslå,4,valence
10,föreslå,6,valence
11,föreslå,6,valence
12,föreslå,5,valence
13,föreslå,4,valence
14,föreslå,5,valence
15,föreslå,4,valence
16,föreslå,4,valence
17,föreslå,4,valence
18,föreslå,6,valence
19,föreslå,4,valence
20,föreslå,6,valence
21,föreslå,4,valence
22,föreslå,5,valence
23,föreslå,5,valence
24,föreslå,7,valence
25,föreslå,4,valence
1,känna,6,valence
2,känna,4,valence
3,känna,5,valence
4,känna,5,valence
5,känna,4,valence
6,känna,4,valence
7,känna,4,valence
8,känna,6,valence
9,känna,4,valence
10,känna,5,valence
11,känna,4,valence
12,känna,6,valence
13,känna,4,valence
14,känna,7,valence
15,känna,5,valence
16,känna,4,valence
17,känna,4,valence
18,känna,6,valence
19,känna,4,valence
20,känna,7,valence
21,känna,5,valence
22,känna,7,valence
23,känna,7,valence
24,känna,5,valence
25,känna,5,valence
1,plocka,5,valence
2,plocka,4,valence
3,plocka,4,valence
4,plocka,4,valence
5,plocka,4,valence
6,plocka,5,valence
7,plocka,4,valence
8,plocka,4,valence
9,plocka,4,valence
10,plocka,4,valence
11,plocka,4,valence
12,plocka,7,valence
13,plocka,4,valence
14,plocka,4,valence
15,plocka,4,valence
16,plocka,3,valence
17,plocka,4,valence
18,plocka,5,valence
19,plocka,5,valence
20,plocka,5,valence
21,plocka,5,valence
22,plocka,5,valence
23,plocka,5,valence
24,plocka,5,valence
25,plocka,4,valence
1,greppa,4,valence
2,greppa,4,valence
3,greppa,4,valence
4,greppa,4,valence
5,greppa,4,valence
6,greppa,4,valence
7,greppa,4,valence
8,greppa,4,valence
9,greppa,4,valence
10,greppa,4,valence
11,greppa,4,valence
12,greppa,3,valence
13,greppa,4,valence
14,greppa,4,valence
15,greppa,4,valence
16,greppa,4,valence
17,greppa,4,valence
18,greppa,3,valence
19,greppa,4,valence
20,greppa,3,valence
21,greppa,4,valence
22,greppa,5,valence
23,greppa,4,valence
24,greppa,4,valence
25,greppa,4,valence
1,sucka,1,valence
2,sucka,3,valence
3,sucka,4,valence
4,sucka,1,valence
5,sucka,3,valence
6,sucka,2,valence
7,sucka,2,valence
8,sucka,2,valence
9,sucka,2,valence
10,sucka,3,valence
11,sucka,2,valence
12,sucka,2,valence
13,sucka,4,valence
14,sucka,3,valence
15,sucka,2,valence
16,sucka,2,valence
17,sucka,2,valence
18,sucka,3,valence
19,sucka,3,valence
20,sucka,3,valence
21,sucka,4,valence
22,sucka,3,valence
23,sucka,3,valence
24,sucka,1,valence
25,sucka,4,valence
1,löpa,4,valence
2,löpa,4,valence
3,löpa,4,valence
4,löpa,5,valence
5,löpa,5,valence
6,löpa,4,valence
7,löpa,4,valence
8,löpa,4,valence
9,löpa,4,valence
10,löpa,5,valence
11,löpa,4,valence
12,löpa,3,valence
13,löpa,4,valence
14,löpa,4,valence
15,löpa,4,valence
16,löpa,4,valence
17,löpa,4,valence
18,löpa,4,valence
19,löpa,4,valence
20,löpa,6,valence
21,löpa,5,valence
22,löpa,4,valence
23,löpa,4,valence
24,löpa,4,valence
25,löpa,5,valence
1,gnugga,4,valence
2,gnugga,4,valence
3,gnugga,4,valence
4,gnugga,4,valence
5,gnugga,4,valence
6,gnugga,3,valence
7,gnugga,5,valence
8,gnugga,4,valence
9,gnugga,4,valence
10,gnugga,4,valence
11,gnugga,4,valence
12,gnugga,5,valence
13,gnugga,4,valence
14,gnugga,4,valence
15,gnugga,5,valence
16,gnugga,4,valence
17,gnugga,4,valence
18,gnugga,4,valence
19,gnugga,1,valence
20,gnugga,4,valence
21,gnugga,4,valence
22,gnugga,5,valence
23,gnugga,3,valence
24,gnugga,4,valence
25,gnugga,5,valence
1,kasta,5,valence
2,kasta,3,valence
3,kasta,4,valence
4,kasta,2,valence
5,kasta,4,valence
6,kasta,4,valence
7,kasta,4,valence
8,kasta,4,valence
9,kasta,2,valence
10,kasta,4,valence
11,kasta,4,valence
12,kasta,3,valence
13,kasta,4,valence
14,kasta,4,valence
15,kasta,3,valence
16,kasta,4,valence
17,kasta,5,valence
18,kasta,5,valence
19,kasta,6,valence
20,kasta,4,valence
21,kasta,5,valence
22,kasta,4,valence
23,kasta,4,valence
24,kasta,2,valence
25,kasta,3,valence
1,kila,5,valence
2,kila,4,valence
3,kila,5,valence
4,kila,3,valence
5,kila,5,valence
6,kila,5,valence
7,kila,5,valence
8,kila,4,valence
9,kila,4,valence
10,kila,5,valence
11,kila,4,valence
12,kila,3,valence
13,kila,4,valence
14,kila,4,valence
15,kila,4,valence
16,kila,4,valence
17,kila,5,valence
18,kila,4,valence
19,kila,4,valence
20,kila,5,valence
21,kila,4,valence
22,kila,6,valence
23,kila,4,valence
24,kila,5,valence
25,kila,5,valence
1,flanera,5,valence
2,flanera,5,valence
3,flanera,6,valence
4,flanera,6,valence
5,flanera,5,valence
6,flanera,5,valence
7,flanera,6,valence
8,flanera,4,valence
9,flanera,7,valence
10,flanera,5,valence
11,flanera,2,valence
12,flanera,3,valence
13,flanera,4,valence
14,flanera,6,valence
15,flanera,4,valence
16,flanera,4,valence
17,flanera,6,valence
18,flanera,4,valence
19,flanera,5,valence
20,flanera,4,valence
21,flanera,4,valence
22,flanera,4,valence
23,flanera,6,valence
24,flanera,5,valence
25,flanera,5,valence
1,nypa,2,valence
2,nypa,3,valence
3,nypa,2,valence
4,nypa,2,valence
5,nypa,3,valence
6,nypa,2,valence
7,nypa,3,valence
8,nypa,1,valence
9,nypa,1,valence
10,nypa,3,valence
11,nypa,2,valence
12,nypa,2,valence
13,nypa,4,valence
14,nypa,2,valence
15,nypa,4,valence
16,nypa,4,valence
17,nypa,2,valence
18,nypa,2,valence
19,nypa,1,valence
20,nypa,3,valence
21,nypa,3,valence
22,nypa,3,valence
23,nypa,2,valence
24,nypa,3,valence
25,nypa,5,valence
1,jogga,6,valence
2,jogga,4,valence
3,jogga,2,valence
4,jogga,6,valence
5,jogga,5,valence
6,jogga,5,valence
7,jogga,4,valence
8,jogga,3,valence
9,jogga,6,valence
10,jogga,5,valence
11,jogga,4,valence
12,jogga,5,valence
13,jogga,4,valence
14,jogga,4,valence
15,jogga,4,valence
16,jogga,4,valence
17,jogga,4,valence
18,jogga,6,valence
19,jogga,4,valence
20,jogga,6,valence
21,jogga,6,valence
22,jogga,5,valence
23,jogga,5,valence
24,jogga,4,valence
25,jogga,4,valence
1,skejta,4,valence
2,skejta,3,valence
3,skejta,4,valence
4,skejta,5,valence
5,skejta,4,valence
6,skejta,4,valence
7,skejta,5,valence
8,skejta,4,valence
9,skejta,5,valence
10,skejta,5,valence
11,skejta,2,valence
12,skejta,3,valence
13,skejta,4,valence
14,skejta,5,valence
15,skejta,4,valence
16,skejta,4,valence
17,skejta,3,valence
18,skejta,5,valence
19,skejta,5,valence
20,skejta,4,valence
21,skejta,4,valence
22,skejta,6,valence
23,skejta,6,valence
24,skejta,4,valence
25,skejta,4,valence
1,slå,3,valence
2,slå,2,valence
3,slå,3,valence
4,slå,1,valence
5,slå,4,valence
6,slå,2,valence
7,slå,3,valence
8,slå,1,valence
9,slå,1,valence
10,slå,2,valence
11,slå,2,valence
12,slå,2,valence
13,slå,4,valence
14,slå,2,valence
15,slå,2,valence
16,slå,3,valence
17,slå,4,valence
18,slå,1,valence
19,slå,4,valence
20,slå,2,valence
21,slå,3,valence
22,slå,1,valence
23,slå,1,valence
24,slå,2,valence
25,slå,3,valence
1,klösa,3,valence
2,klösa,3,valence
3,klösa,1,valence
4,klösa,1,valence
5,klösa,3,valence
6,klösa,1,valence
7,klösa,1,valence
8,klösa,2,valence
9,klösa,1,valence
10,klösa,2,valence
11,klösa,2,valence
12,klösa,3,valence
13,klösa,4,valence
14,klösa,2,valence
15,klösa,3,valence
16,klösa,4,valence
17,klösa,1,valence
18,klösa,4,valence
19,klösa,1,valence
20,klösa,3,valence
21,klösa,4,valence
22,klösa,2,valence
23,klösa,2,valence
24,klösa,2,valence
25,klösa,2,valence
1,sno,2,valence
2,sno,3,valence
3,sno,4,valence
4,sno,1,valence
5,sno,2,valence
6,sno,2,valence
7,sno,3,valence
8,sno,2,valence
9,sno,1,valence
10,sno,2,valence
11,sno,4,valence
12,sno,2,valence
13,sno,4,valence
14,sno,2,valence
15,sno,3,valence
16,sno,2,valence
17,sno,3,valence
18,sno,2,valence
19,sno,3,valence
20,sno,1,valence
21,sno,2,valence
22,sno,2,valence
23,sno,2,valence
24,sno,2,valence
25,sno,1,valence
1,hissa,4,valence
2,hissa,4,valence
3,hissa,4,valence
4,hissa,4,valence
5,hissa,4,valence
6,hissa,5,valence
7,hissa,5,valence
8,hissa,4,valence
9,hissa,5,valence
10,hissa,5,valence
11,hissa,4,valence
12,hissa,5,valence
13,hissa,4,valence
14,hissa,5,valence
15,hissa,4,valence
16,hissa,4,valence
17,hissa,4,valence
18,hissa,4,valence
19,hissa,4,valence
20,hissa,5,valence
21,hissa,4,valence
22,hissa,5,valence
23,hissa,5,valence
24,hissa,4,valence
25,hissa,4,valence
1,hoppa,5,valence
2,hoppa,4,valence
3,hoppa,4,valence
4,hoppa,3,valence
5,hoppa,4,valence
6,hoppa,5,valence
7,hoppa,4,valence
8,hoppa,4,valence
9,hoppa,4,valence
10,hoppa,4,valence
11,hoppa,4,valence
12,hoppa,5,valence
13,hoppa,4,valence
14,hoppa,4,valence
15,hoppa,4,valence
16,hoppa,5,valence
17,hoppa,4,valence
18,hoppa,4,valence
19,hoppa,4,valence
20,hoppa,5,valence
21,hoppa,5,valence
22,hoppa,5,valence
23,hoppa,5,valence
24,hoppa,5,valence
25,hoppa,5,valence
1,ströva,5,valence
2,ströva,5,valence
3,ströva,5,valence
4,ströva,6,valence
5,ströva,6,valence
6,ströva,5,valence
7,ströva,7,valence
8,ströva,4,valence
9,ströva,6,valence
10,ströva,5,valence
11,ströva,4,valence
12,ströva,5,valence
13,ströva,4,valence
14,ströva,6,valence
15,ströva,4,valence
16,ströva,6,valence
17,ströva,4,valence
18,ströva,4,valence
19,ströva,3,valence
20,ströva,5,valence
21,ströva,4,valence
22,ströva,5,valence
23,ströva,6,valence
24,ströva,5,valence
25,ströva,5,valence
1,skura,5,valence
2,skura,4,valence
3,skura,4,valence
4,skura,2,valence
5,skura,4,valence
6,skura,2,valence
7,skura,4,valence
8,skura,4,valence
9,skura,4,valence
10,skura,4,valence
11,skura,4,valence
12,skura,3,valence
13,skura,4,valence
14,skura,4,valence
15,skura,4,valence
16,skura,4,valence
17,skura,4,valence
18,skura,5,valence
19,skura,5,valence
20,skura,3,valence
21,skura,3,valence
22,skura,4,valence
23,skura,4,valence
24,skura,4,valence
25,skura,3,valence
1,knacka,5,valence
2,knacka,4,valence
3,knacka,4,valence
4,knacka,4,valence
5,knacka,4,valence
6,knacka,5,valence
7,knacka,4,valence
8,knacka,4,valence
9,knacka,4,valence
10,knacka,4,valence
11,knacka,4,valence
12,knacka,5,valence
13,knacka,4,valence
14,knacka,4,valence
15,knacka,4,valence
16,knacka,4,valence
17,knacka,4,valence
18,knacka,4,valence
19,knacka,3,valence
20,knacka,4,valence
21,knacka,4,valence
22,knacka,4,valence
23,knacka,5,valence
24,knacka,4,valence
25,knacka,5,valence
1,karva,4,valence
2,karva,4,valence
3,karva,4,valence
4,karva,3,valence
5,karva,3,valence
6,karva,4,valence
7,karva,5,valence
8,karva,2,valence
9,karva,2,valence
10,karva,3,valence
11,karva,3,valence
12,karva,3,valence
13,karva,4,valence
14,karva,4,valence
15,karva,4,valence
16,karva,4,valence
17,karva,3,valence
18,karva,4,valence
19,karva,3,valence
20,karva,3,valence
21,karva,4,valence
22,karva,2,valence
23,karva,3,valence
24,karva,3,valence
25,karva,2,valence
1,lukta,4,valence
2,lukta,4,valence
3,lukta,3,valence
4,lukta,1,valence
5,lukta,3,valence
6,lukta,4,valence
7,lukta,4,valence
8,lukta,4,valence
9,lukta,4,valence
10,lukta,3,valence
11,lukta,4,valence
12,lukta,6,valence
13,lukta,4,valence
14,lukta,5,valence
15,lukta,4,valence
16,lukta,4,valence
17,lukta,5,valence
18,lukta,3,valence
19,lukta,2,valence
20,lukta,5,valence
21,lukta,4,valence
22,lukta,6,valence
23,lukta,5,valence
24,lukta,5,valence
25,lukta,4,valence
1,tvinna,4,valence
2,tvinna,4,valence
3,tvinna,4,valence
4,tvinna,3,valence
5,tvinna,4,valence
6,tvinna,3,valence
7,tvinna,4,valence
8,tvinna,5,valence
9,tvinna,4,valence
10,tvinna,4,valence
11,tvinna,4,valence
12,tvinna,4,valence
13,tvinna,4,valence
14,tvinna,5,valence
15,tvinna,4,valence
16,tvinna,6,valence
17,tvinna,4,valence
18,tvinna,4,valence
19,tvinna,2,valence
20,tvinna,4,valence
21,tvinna,4,valence
22,tvinna,4,valence
23,tvinna,5,valence
24,tvinna,3,valence
25,tvinna,3,valence
1,glida,4,valence
2,glida,4,valence
3,glida,4,valence
4,glida,5,valence
5,glida,5,valence
6,glida,5,valence
7,glida,4,valence
8,glida,3,valence
9,glida,4,valence
10,glida,5,valence
11,glida,4,valence
12,glida,5,valence
13,glida,4,valence
14,glida,4,valence
15,glida,5,valence
16,glida,5,valence
17,glida,4,valence
18,glida,5,valence
19,glida,5,valence
20,glida,6,valence
21,glida,5,valence
22,glida,5,valence
23,glida,6,valence
24,glida,4,valence
25,glida,5,valence
1,ila,3,valence
2,ila,2,valence
3,ila,4,valence
4,ila,3,valence
5,ila,3,valence
6,ila,3,valence
7,ila,5,valence
8,ila,3,valence
9,ila,5,valence
10,ila,2,valence
11,ila,2,valence
12,ila,3,valence
13,ila,4,valence
14,ila,4,valence
15,ila,4,valence
16,ila,4,valence
17,ila,2,valence
18,ila,4,valence
19,ila,5,valence
20,ila,3,valence
21,ila,4,valence
22,ila,5,valence
23,ila,4,valence
24,ila,4,valence
25,ila,4,valence
1,gräva,4,valence
2,gräva,4,valence
3,gräva,7,valence
4,gräva,2,valence
5,gräva,4,valence
6,gräva,4,valence
7,gräva,4,valence
8,gräva,4,valence
9,gräva,4,valence
10,gräva,4,valence
11,gräva,2,valence
12,gräva,4,valence
13,gräva,4,valence
14,gräva,4,valence
15,gräva,3,valence
16,gräva,5,valence
17,gräva,5,valence
18,gräva,4,valence
19,gräva,5,valence
20,gräva,4,valence
21,gräva,4,valence
22,gräva,4,valence
23,gräva,5,valence
24,gräva,4,valence
25,gräva,3,valence
1,anmäla,4,valence
2,anmäla,3,valence
3,anmäla,4,valence
4,anmäla,2,valence
5,anmäla,3,valence
6,anmäla,4,valence
7,anmäla,4,valence
8,anmäla,5,valence
9,anmäla,4,valence
10,anmäla,2,valence
11,anmäla,2,valence
12,anmäla,3,valence
13,anmäla,4,valence
14,anmäla,4,valence
15,anmäla,4,valence
16,anmäla,4,valence
17,anmäla,2,valence
18,anmäla,6,valence
19,anmäla,3,valence
20,anmäla,3,valence
21,anmäla,3,valence
22,anmäla,3,valence
23,anmäla,4,valence
24,anmäla,3,valence
25,anmäla,2,valence
1,snava,2,valence
2,snava,3,valence
3,snava,1,valence
4,snava,3,valence
5,snava,4,valence
6,snava,2,valence
7,snava,3,valence
8,snava,3,valence
9,snava,2,valence
10,snava,2,valence
11,snava,3,valence
12,snava,3,valence
13,snava,4,valence
14,snava,4,valence
15,snava,4,valence
16,snava,4,valence
17,snava,4,valence
18,snava,4,valence
19,snava,2,valence
20,snava,2,valence
21,snava,3,valence
22,snava,4,valence
23,snava,3,valence
24,snava,3,valence
25,snava,2,valence
1,släntra,4,valence
2,släntra,3,valence
3,släntra,4,valence
4,släntra,3,valence
5,släntra,3,valence
6,släntra,3,valence
7,släntra,5,valence
8,släntra,3,valence
9,släntra,5,valence
10,släntra,5,valence
11,släntra,4,valence
12,släntra,3,valence
13,släntra,4,valence
14,släntra,4,valence
15,släntra,4,valence
16,släntra,4,valence
17,släntra,3,valence
18,släntra,4,valence
19,släntra,3,valence
20,släntra,3,valence
21,släntra,4,valence
22,släntra,4,valence
23,släntra,4,valence
24,släntra,4,valence
25,släntra,5,valence
